Number,CH1,CH2,CH4
50499,23.53,23.51,23.52
50500,23.52,23.51,23.52
50501,23.52,23.51,23.52
50502,23.52,23.51,23.52
50503,23.52,23.5,23.52
50504,23.52,23.5,23.52
50505,23.53,23.51,23.53
50506,23.53,23.51,23.53
50507,23.53,23.51,23.53
50508,23.52,23.51,23.53
50509,23.53,23.51,23.53
50510,23.53,23.51,23.53
50511,23.53,23.51,23.53
50512,23.53,23.52,23.53
50513,23.53,23.51,23.53
50514,23.53,23.51,23.53
50515,23.53,23.52,23.53
50516,23.53,23.51,23.53
50517,23.53,23.52,23.53
50518,23.53,23.51,23.53
50519,23.53,23.51,23.53
50520,23.53,23.51,23.53
50521,23.53,23.51,23.53
50522,23.53,23.51,23.53
50523,23.53,23.52,23.53
50524,23.53,23.51,23.53
50525,23.53,23.52,23.53
50526,23.53,23.52,23.53
50527,23.53,23.52,23.53
50528,23.53,23.52,23.53
50529,23.53,23.52,23.53
50530,23.53,23.51,23.52
50531,23.53,23.51,23.52
50532,23.52,23.5,23.52
50533,23.52,23.51,23.52
50534,23.52,23.51,23.52
50535,23.52,23.5,23.53
50536,23.53,23.51,23.53
50537,23.53,23.52,23.53
50538,23.53,23.52,23.53
50539,23.53,23.51,23.53
50540,23.53,23.52,23.53
50541,23.53,23.51,23.53
50542,23.53,23.51,23.53
50543,23.53,23.51,23.52
50544,23.53,23.51,23.53
50545,23.53,23.51,23.53
50546,23.53,23.51,23.53
50547,23.53,23.51,23.52
50548,23.53,23.51,23.53
50549,23.53,23.51,23.53
50550,23.53,23.51,23.52
50551,23.53,23.51,23.52
50552,23.53,23.51,23.53
50553,23.53,23.51,23.53
50554,23.53,23.51,23.53
50555,23.53,23.51,23.53
50556,23.53,23.51,23.53
50557,23.53,23.51,23.53
50558,23.53,23.52,23.53
50559,23.53,23.52,23.53
50560,23.53,23.5,23.52
50561,23.53,23.51,23.52
50562,23.52,23.5,23.52
50563,23.52,23.5,23.52
50564,23.52,23.51,23.52
50565,23.52,23.5,23.52
50566,23.53,23.51,23.53
50567,23.53,23.51,23.53
50568,23.53,23.51,23.53
50569,23.53,23.51,23.53
50570,23.53,23.51,23.53
50571,23.53,23.51,23.53
50572,23.53,23.52,23.53
50573,23.53,23.51,23.53
50574,23.53,23.51,23.53
50575,23.53,23.51,23.53
50576,23.53,23.51,23.53
50577,23.53,23.51,23.53
50578,23.53,23.51,23.53
50579,23.53,23.51,23.53
50580,23.53,23.51,23.53
50581,23.53,23.51,23.53
50582,23.53,23.51,23.53
50583,23.53,23.51,23.53
50584,23.53,23.51,23.53
50585,23.53,23.52,23.53
50586,23.53,23.52,23.53
50587,23.53,23.52,23.53
50588,23.53,23.51,23.53
50589,23.53,23.51,23.53
50590,23.53,23.51,23.53
50591,23.52,23.5,23.52
50592,23.52,23.5,23.52
50593,23.52,23.51,23.52
50594,23.52,23.51,23.52
50595,23.52,23.51,23.52
50596,23.53,23.52,23.53
50597,23.53,23.52,23.53
50598,23.53,23.51,23.53
50599,23.53,23.51,23.53
50600,23.53,23.52,23.53
50601,23.53,23.51,23.53
50602,23.53,23.51,23.53
50603,23.53,23.52,23.53
50604,23.53,23.52,23.53
50605,23.53,23.52,23.53
50606,23.53,23.52,23.53
50607,23.53,23.51,23.53
50608,23.53,23.51,23.53
50609,23.53,23.51,23.53
50610,23.53,23.51,23.53
50611,23.53,23.51,23.53
50612,23.53,23.51,23.52
50613,23.53,23.51,23.53
50614,23.53,23.51,23.53
50615,23.53,23.51,23.53
50616,23.53,23.52,23.53
50617,23.53,23.52,23.53
50618,23.53,23.52,23.53
50619,23.53,23.52,23.53
50620,23.53,23.52,23.53
50621,23.53,23.51,23.52
50622,23.53,23.51,23.52
50623,23.53,23.51,23.52
50624,23.52,23.51,23.52
50625,23.52,23.5,23.52
50626,23.52,23.51,23.53
50627,23.53,23.52,23.53
50628,23.53,23.52,23.53
50629,23.53,23.52,23.53
50630,23.53,23.51,23.53
50631,23.53,23.51,23.53
50632,23.53,23.51,23.53
50633,23.53,23.52,23.53
50634,23.53,23.52,23.53
50635,23.53,23.52,23.53
50636,23.53,23.52,23.53
50637,23.53,23.51,23.53
50638,23.53,23.51,23.53
50639,23.53,23.52,23.53
50640,23.53,23.52,23.53
50641,23.53,23.52,23.53
50642,23.53,23.52,23.53
50643,23.53,23.52,23.53
50644,23.53,23.52,23.53
50645,23.53,23.52,23.53
50646,23.53,23.52,23.53
50647,23.53,23.51,23.53
50648,23.53,23.52,23.53
50649,23.53,23.51,23.53
50650,23.53,23.51,23.53
50651,23.53,23.51,23.52
50652,23.52,23.5,23.52
50653,23.52,23.51,23.52
50654,23.52,23.51,23.52
50655,23.52,23.51,23.52
50656,23.53,23.51,23.52
50657,23.53,23.52,23.53
50658,23.53,23.52,23.53
50659,23.53,23.52,23.53
50660,23.53,23.52,23.53
50661,23.53,23.52,23.53
50662,23.53,23.52,23.53
50663,23.53,23.52,23.53
50664,23.53,23.52,23.53
50665,23.53,23.52,23.53
50666,23.53,23.52,23.53
50667,23.53,23.52,23.53
50668,23.53,23.52,23.53
50669,23.53,23.52,23.53
50670,23.53,23.52,23.53
50671,23.53,23.52,23.53
50672,23.53,23.51,23.53
50673,23.53,23.52,23.53
50674,23.53,23.52,23.53
50675,23.53,23.52,23.53
50676,23.53,23.52,23.53
50677,23.53,23.52,23.53
50678,23.53,23.52,23.53
50679,23.53,23.51,23.53
50680,23.53,23.52,23.53
50681,23.53,23.52,23.53
50682,23.52,23.51,23.52
50683,23.52,23.51,23.52
50684,23.52,23.51,23.52
50685,23.52,23.51,23.52
50686,23.52,23.51,23.53
50687,23.53,23.52,23.54
50688,23.53,23.52,23.54
50689,23.53,23.52,23.53
50690,23.53,23.52,23.53
50691,23.53,23.52,23.53
50692,23.54,23.52,23.53
50693,23.53,23.52,23.53
50694,23.53,23.51,23.53
50695,23.53,23.52,23.53
50696,23.53,23.52,23.54
50697,23.53,23.52,23.53
50698,23.53,23.52,23.53
50699,23.53,23.52,23.53
50700,23.53,23.52,23.53
50701,23.53,23.52,23.53
50702,23.53,23.52,23.53
50703,23.53,23.52,23.53
50704,23.53,23.52,23.54
50705,23.53,23.52,23.53
50706,23.53,23.52,23.53
50707,23.53,23.52,23.53
50708,23.53,23.52,23.53
50709,23.53,23.51,23.53
50710,23.53,23.52,23.53
50711,23.53,23.52,23.53
50712,23.53,23.51,23.53
50713,23.53,23.51,23.52
50714,23.52,23.51,23.53
50715,23.53,23.51,23.53
50716,23.53,23.51,23.53
50717,23.53,23.51,23.53
50718,23.53,23.52,23.53
50719,23.53,23.52,23.53
50720,23.53,23.52,23.53
50721,23.53,23.52,23.53
50722,23.53,23.52,23.53
50723,23.53,23.52,23.53
50724,23.53,23.52,23.53
50725,23.53,23.52,23.53
50726,23.53,23.51,23.53
50727,23.53,23.52,23.53
50728,23.53,23.51,23.53
50729,23.53,23.52,23.53
50730,23.53,23.51,23.53
50731,23.53,23.51,23.53
50732,23.53,23.51,23.53
50733,23.53,23.51,23.53
50734,23.53,23.52,23.53
50735,23.53,23.52,23.53
50736,23.53,23.52,23.53
50737,23.53,23.52,23.54
50738,23.53,23.52,23.54
50739,23.53,23.52,23.53
50740,23.53,23.52,23.53
50741,23.53,23.52,23.53
50742,23.53,23.51,23.53
50743,23.52,23.51,23.53
50744,23.53,23.51,23.53
50745,23.53,23.51,23.53
50746,23.53,23.51,23.53
50747,23.53,23.51,23.53
50748,23.53,23.52,23.53
50749,23.53,23.52,23.54
50750,23.53,23.52,23.53
50751,23.53,23.51,23.53
50752,23.53,23.52,23.53
50753,23.53,23.52,23.53
50754,23.53,23.52,23.53
50755,23.53,23.52,23.53
50756,23.53,23.52,23.53
50757,23.53,23.52,23.53
50758,23.53,23.52,23.53
50759,23.53,23.51,23.53
50760,23.53,23.51,23.53
50761,23.53,23.51,23.53
50762,23.53,23.51,23.53
50763,23.53,23.51,23.53
50764,23.53,23.52,23.53
50765,23.53,23.52,23.53
50766,23.53,23.52,23.53
50767,23.53,23.52,23.54
50768,23.53,23.52,23.54
50769,23.53,23.52,23.53
50770,23.53,23.52,23.53
50771,23.53,23.52,23.53
50772,23.53,23.52,23.53
50773,23.53,23.51,23.52
50774,23.53,23.51,23.53
50775,23.53,23.51,23.53
50776,23.52,23.51,23.53
50777,23.53,23.51,23.53
50778,23.53,23.52,23.53
50779,23.53,23.52,23.53
50780,23.53,23.52,23.54
50781,23.53,23.52,23.54
50782,23.53,23.52,23.53
50783,23.53,23.52,23.53
50784,23.53,23.52,23.53
50785,23.53,23.52,23.53
50786,23.53,23.52,23.53
50787,23.53,23.52,23.53
50788,23.53,23.52,23.53
50789,23.53,23.52,23.53
50790,23.53,23.52,23.53
50791,23.53,23.52,23.53
50792,23.53,23.52,23.53
50793,23.53,23.52,23.53
50794,23.53,23.52,23.53
50795,23.53,23.51,23.53
50796,23.53,23.52,23.53
50797,23.53,23.52,23.53
50798,23.53,23.52,23.53
50799,23.53,23.52,23.53
50800,23.53,23.52,23.53
50801,23.53,23.52,23.53
50802,23.53,23.52,23.53
50803,23.53,23.51,23.53
50804,23.53,23.51,23.53
50805,23.53,23.51,23.53
50806,23.52,23.51,23.52
50807,23.52,23.51,23.53
50808,23.52,23.51,23.53
50809,23.53,23.52,23.53
50810,23.53,23.52,23.53
50811,23.53,23.51,23.53
50812,23.53,23.52,23.53
50813,23.53,23.52,23.53
50814,23.53,23.51,23.53
50815,23.53,23.52,23.53
50816,23.53,23.52,23.53
50817,23.53,23.52,23.53
50818,23.53,23.52,23.53
50819,23.53,23.52,23.53
50820,23.53,23.52,23.53
50821,23.53,23.52,23.53
50822,23.53,23.52,23.53
50823,23.53,23.52,23.53
50824,23.53,23.52,23.53
50825,23.53,23.52,23.53
50826,23.53,23.52,23.53
50827,23.53,23.52,23.53
50828,23.53,23.51,23.53
50829,23.53,23.52,23.53
50830,23.53,23.52,23.53
50831,23.53,23.52,23.53
50832,23.53,23.52,23.53
50833,23.53,23.51,23.52
50834,23.52,23.51,23.52
50835,23.52,23.51,23.52
50836,23.52,23.51,23.53
50837,23.52,23.51,23.53
50838,23.53,23.51,23.52
50839,23.53,23.52,23.53
50840,23.53,23.52,23.53
50841,23.53,23.52,23.53
50842,23.53,23.51,23.53
50843,23.53,23.52,23.53
50844,23.53,23.51,23.53
50845,23.53,23.52,23.53
50846,23.53,23.51,23.53
50847,23.53,23.52,23.53
50848,23.53,23.51,23.53
50849,23.53,23.52,23.53
50850,23.53,23.52,23.53
50851,23.53,23.52,23.53
50852,23.53,23.52,23.53
50853,23.53,23.52,23.53
50854,23.53,23.51,23.53
50855,23.53,23.52,23.53
50856,23.53,23.52,23.53
50857,23.53,23.52,23.53
50858,23.53,23.52,23.53
50859,23.53,23.52,23.53
50860,23.53,23.52,23.53
50861,23.53,23.51,23.53
50862,23.53,23.51,23.53
50863,23.53,23.52,23.53
50864,23.53,23.5,23.52
50865,23.52,23.51,23.52
50866,23.52,23.5,23.52
50867,23.52,23.51,23.52
50868,23.53,23.51,23.52
50869,23.53,23.51,23.53
50870,23.53,23.51,23.53
50871,23.53,23.51,23.53
50872,23.53,23.52,23.53
50873,23.53,23.52,23.53
50874,23.53,23.52,23.53
50875,23.53,23.52,23.53
50876,23.53,23.52,23.53
50877,23.53,23.51,23.53
50878,23.53,23.52,23.53
50879,23.53,23.52,23.53
50880,23.53,23.52,23.53
50881,23.53,23.52,23.53
50882,23.53,23.52,23.53
50883,23.53,23.52,23.53
50884,23.53,23.52,23.53
50885,23.53,23.52,23.53
50886,23.53,23.51,23.53
50887,23.53,23.52,23.53
50888,23.53,23.52,23.53
50889,23.53,23.52,23.53
50890,23.53,23.52,23.53
50891,23.53,23.52,23.53
50892,23.53,23.51,23.53
50893,23.53,23.52,23.53
50894,23.53,23.51,23.53
50895,23.53,23.51,23.53
50896,23.53,23.51,23.53
50897,23.53,23.51,23.53
50898,23.53,23.51,23.53
50899,23.53,23.51,23.53
50900,23.53,23.52,23.53
50901,23.53,23.51,23.53
50902,23.53,23.52,23.53
50903,23.53,23.51,23.53
50904,23.53,23.52,23.53
50905,23.53,23.52,23.53
50906,23.53,23.51,23.53
50907,23.53,23.52,23.53
50908,23.54,23.52,23.54
50909,23.53,23.52,23.53
50910,23.53,23.52,23.53
50911,23.53,23.52,23.53
50912,23.53,23.52,23.53
50913,23.53,23.52,23.53
50914,23.53,23.52,23.53
50915,23.53,23.52,23.53
50916,23.53,23.52,23.53
50917,23.53,23.51,23.53
50918,23.53,23.51,23.53
50919,23.53,23.52,23.53
50920,23.53,23.52,23.53
50921,23.53,23.51,23.53
50922,23.53,23.52,23.53
50923,23.53,23.52,23.53
50924,23.53,23.51,23.52
50925,23.52,23.51,23.53
50926,23.52,23.51,23.53
50927,23.53,23.51,23.53
50928,23.52,23.51,23.53
50929,23.52,23.51,23.53
50930,23.53,23.52,23.53
50931,23.53,23.52,23.53
50932,23.53,23.52,23.53
50933,23.53,23.52,23.53
50934,23.53,23.52,23.53
50935,23.53,23.52,23.53
50936,23.53,23.52,23.53
50937,23.53,23.52,23.53
50938,23.53,23.52,23.53
50939,23.53,23.52,23.53
50940,23.53,23.52,23.53
50941,23.53,23.52,23.53
50942,23.53,23.52,23.54
50943,23.53,23.52,23.54
50944,23.53,23.52,23.53
50945,23.54,23.52,23.54
50946,23.53,23.52,23.53
50947,23.54,23.52,23.53
50948,23.54,23.52,23.53
50949,23.53,23.52,23.53
50950,23.53,23.52,23.54
50951,23.54,23.52,23.54
50952,23.54,23.52,23.53
50953,23.54,23.52,23.53
50954,23.54,23.52,23.53
50955,23.53,23.51,23.53
50956,23.53,23.51,23.53
50957,23.53,23.51,23.53
50958,23.53,23.51,23.52
50959,23.53,23.51,23.53
50960,23.53,23.52,23.53
50961,23.53,23.52,23.53
50962,23.53,23.52,23.53
50963,23.53,23.52,23.54
50964,23.53,23.52,23.53
50965,23.54,23.52,23.53
50966,23.53,23.52,23.53
50967,23.54,23.52,23.54
50968,23.54,23.52,23.53
50969,23.53,23.52,23.53
50970,23.54,23.52,23.53
50971,23.53,23.52,23.53
50972,23.53,23.52,23.53
50973,23.53,23.52,23.53
50974,23.53,23.51,23.53
50975,23.53,23.51,23.53
50976,23.53,23.52,23.53
50977,23.53,23.52,23.53
50978,23.53,23.52,23.53
50979,23.53,23.51,23.53
50980,23.53,23.52,23.53
50981,23.53,23.51,23.53
50982,23.53,23.51,23.53
50983,23.53,23.51,23.53
50984,23.53,23.52,23.53
50985,23.52,23.5,23.52
50986,23.52,23.51,23.52
50987,23.52,23.5,23.52
50988,23.52,23.5,23.52
50989,23.52,23.5,23.52
50990,23.52,23.51,23.53
50991,23.53,23.51,23.53
50992,23.53,23.52,23.53
50993,23.53,23.52,23.53
50994,23.53,23.52,23.53
50995,23.53,23.51,23.53
50996,23.53,23.51,23.53
50997,23.53,23.52,23.53
50998,23.53,23.52,23.53
50999,23.53,23.52,23.53
51000,23.53,23.52,23.53
51001,23.53,23.52,23.53
51002,23.53,23.52,23.53
51003,23.53,23.52,23.53
51004,23.53,23.52,23.53
51005,23.53,23.52,23.53
51006,23.53,23.52,23.53
51007,23.53,23.52,23.53
51008,23.53,23.52,23.53
51009,23.53,23.52,23.53
51010,23.53,23.52,23.53
51011,23.53,23.52,23.53
51012,23.53,23.52,23.53
51013,23.53,23.52,23.53
51014,23.53,23.52,23.53
51015,23.53,23.51,23.53
51016,23.53,23.51,23.52
51017,23.52,23.51,23.53
51018,23.52,23.51,23.53
51019,23.53,23.51,23.53
51020,23.52,23.51,23.53
51021,23.53,23.52,23.53
51022,23.53,23.52,23.53
51023,23.53,23.52,23.53
51024,23.53,23.52,23.53
51025,23.53,23.52,23.53
51026,23.53,23.52,23.53
51027,23.53,23.52,23.53
51028,23.53,23.52,23.53
51029,23.53,23.52,23.53
51030,23.53,23.51,23.53
51031,23.53,23.52,23.53
51032,23.53,23.52,23.53
51033,23.53,23.52,23.53
51034,23.53,23.52,23.53
51035,23.53,23.52,23.53
51036,23.53,23.52,23.53
51037,23.53,23.52,23.53
51038,23.53,23.52,23.53
51039,23.53,23.52,23.53
51040,23.53,23.52,23.53
51041,23.53,23.51,23.53
51042,23.53,23.51,23.53
51043,23.53,23.51,23.53
51044,23.53,23.52,23.53
51045,23.53,23.51,23.53
51046,23.53,23.51,23.52
51047,23.52,23.51,23.53
51048,23.53,23.51,23.53
51049,23.53,23.51,23.53
51050,23.53,23.51,23.52
51051,23.53,23.52,23.53
51052,23.53,23.51,23.53
51053,23.53,23.52,23.53
51054,23.53,23.52,23.53
51055,23.53,23.52,23.53
51056,23.53,23.52,23.53
51057,23.53,23.51,23.53
51058,23.53,23.52,23.53
51059,23.53,23.51,23.53
51060,23.53,23.52,23.53
51061,23.53,23.52,23.53
51062,23.53,23.52,23.53
51063,23.53,23.52,23.53
51064,23.53,23.52,23.53
51065,23.53,23.52,23.53
51066,23.53,23.52,23.53
51067,23.53,23.52,23.53
51068,23.53,23.52,23.53
51069,23.53,23.52,23.53
51070,23.53,23.52,23.54
51071,23.53,23.52,23.53
51072,23.53,23.52,23.54
51073,23.53,23.52,23.54
51074,23.53,23.52,23.53
51075,23.54,23.52,23.53
51076,23.53,23.51,23.53
51077,23.53,23.51,23.53
51078,23.53,23.51,23.52
51079,23.53,23.51,23.53
51080,23.52,23.51,23.53
51081,23.52,23.52,23.53
51082,23.53,23.52,23.53
51083,23.53,23.52,23.53
51084,23.53,23.52,23.53
51085,23.53,23.52,23.54
51086,23.53,23.52,23.53
51087,23.53,23.52,23.54
51088,23.53,23.52,23.53
51089,23.54,23.52,23.53
51090,23.53,23.52,23.54
51091,23.53,23.52,23.53
51092,23.53,23.52,23.54
51093,23.53,23.52,23.53
51094,23.53,23.52,23.53
51095,23.53,23.52,23.53
51096,23.53,23.52,23.54
51097,23.53,23.52,23.53
51098,23.53,23.52,23.53
51099,23.53,23.52,23.54
51100,23.53,23.52,23.53
51101,23.53,23.52,23.53
51102,23.53,23.52,23.53
51103,23.53,23.52,23.53
51104,23.53,23.52,23.53
51105,23.53,23.52,23.53
51106,23.52,23.51,23.53
51107,23.52,23.51,23.52
51108,23.52,23.51,23.53
51109,23.52,23.51,23.53
51110,23.52,23.51,23.52
51111,23.52,23.51,23.53
51112,23.53,23.52,23.53
51113,23.53,23.52,23.53
51114,23.53,23.52,23.53
51115,23.53,23.52,23.53
51116,23.53,23.52,23.53
51117,23.53,23.52,23.53
51118,23.53,23.52,23.53
51119,23.53,23.52,23.53
51120,23.53,23.52,23.53
51121,23.53,23.52,23.53
51122,23.53,23.52,23.53
51123,23.53,23.52,23.53
51124,23.53,23.51,23.53
51125,23.53,23.51,23.53
51126,23.53,23.52,23.53
51127,23.53,23.52,23.53
51128,23.53,23.52,23.53
51129,23.53,23.52,23.53
51130,23.53,23.52,23.53
51131,23.53,23.52,23.53
51132,23.53,23.52,23.53
51133,23.53,23.52,23.53
51134,23.53,23.52,23.53
51135,23.53,23.52,23.53
51136,23.53,23.52,23.53
51137,23.52,23.51,23.53
51138,23.52,23.51,23.53
51139,23.52,23.51,23.53
51140,23.52,23.51,23.52
51141,23.52,23.51,23.52
51142,23.53,23.52,23.53
51143,23.53,23.52,23.53
51144,23.53,23.52,23.53
51145,23.53,23.52,23.53
51146,23.53,23.52,23.53
51147,23.53,23.52,23.53
51148,23.53,23.52,23.53
51149,23.53,23.52,23.53
51150,23.53,23.52,23.53
51151,23.53,23.52,23.53
51152,23.53,23.52,23.53
51153,23.53,23.52,23.53
51154,23.53,23.52,23.53
51155,23.53,23.52,23.53
51156,23.53,23.52,23.53
51157,23.53,23.52,23.53
51158,23.53,23.52,23.53
51159,23.53,23.52,23.53
51160,23.53,23.52,23.53
51161,23.53,23.52,23.53
51162,23.53,23.52,23.53
51163,23.53,23.52,23.53
51164,23.53,23.52,23.53
51165,23.53,23.52,23.53
51166,23.53,23.52,23.53
51167,23.53,23.52,23.53
51168,23.53,23.51,23.53
51169,23.53,23.51,23.53
51170,23.53,23.51,23.53
51171,23.53,23.51,23.53
51172,23.53,23.52,23.53
51173,23.53,23.52,23.53
51174,23.53,23.52,23.53
51175,23.53,23.52,23.54
51176,23.53,23.52,23.54
51177,23.54,23.52,23.54
51178,23.53,23.52,23.54
51179,23.54,23.52,23.54
51180,23.53,23.52,23.54
51181,23.53,23.52,23.53
51182,23.54,23.52,23.53
51183,23.53,23.52,23.53
51184,23.53,23.52,23.53
51185,23.53,23.52,23.53
51186,23.53,23.52,23.53
51187,23.53,23.52,23.53
51188,23.53,23.52,23.53
51189,23.53,23.52,23.53
51190,23.53,23.52,23.53
51191,23.53,23.52,23.53
51192,23.53,23.52,23.53
51193,23.53,23.52,23.53
51194,23.53,23.52,23.53
51195,23.53,23.52,23.53
51196,23.53,23.52,23.53
51197,23.52,23.51,23.53
51198,23.52,23.51,23.53
51199,23.52,23.51,23.53
51200,23.52,23.51,23.53
51201,23.53,23.51,23.53
51202,23.53,23.51,23.53
51203,23.53,23.52,23.53
51204,23.53,23.52,23.53
51205,23.54,23.52,23.53
51206,23.53,23.52,23.53
51207,23.53,23.52,23.53
51208,23.53,23.52,23.53
51209,23.53,23.52,23.53
51210,23.53,23.52,23.53
51211,23.53,23.52,23.53
51212,23.53,23.52,23.53
51213,23.53,23.52,23.53
51214,23.53,23.52,23.53
51215,23.53,23.52,23.53
51216,23.53,23.52,23.53
51217,23.53,23.52,23.53
51218,23.53,23.52,23.53
51219,23.53,23.52,23.53
51220,23.53,23.52,23.53
51221,23.53,23.52,23.53
51222,23.53,23.52,23.53
51223,23.53,23.52,23.53
51224,23.53,23.52,23.53
51225,23.53,23.52,23.53
51226,23.53,23.52,23.53
51227,23.53,23.52,23.53
51228,23.53,23.51,23.53
51229,23.53,23.52,23.53
51230,23.53,23.51,23.53
51231,23.53,23.51,23.52
51232,23.52,23.51,23.52
51233,23.53,23.52,23.53
51234,23.53,23.52,23.53
51235,23.53,23.52,23.53
51236,23.53,23.52,23.53
51237,23.53,23.52,23.53
51238,23.53,23.52,23.54
51239,23.53,23.52,23.53
51240,23.53,23.52,23.53
51241,23.53,23.52,23.53
51242,23.53,23.52,23.53
51243,23.53,23.52,23.53
51244,23.53,23.51,23.53
51245,23.53,23.52,23.53
51246,23.53,23.52,23.53
51247,23.53,23.52,23.53
51248,23.53,23.52,23.53
51249,23.53,23.52,23.53
51250,23.53,23.52,23.53
51251,23.53,23.52,23.53
51252,23.53,23.52,23.53
51253,23.53,23.52,23.53
51254,23.53,23.52,23.53
51255,23.53,23.52,23.53
51256,23.53,23.52,23.53
51257,23.53,23.52,23.53
51258,23.52,23.51,23.53
51259,23.53,23.51,23.53
51260,23.53,23.51,23.53
51261,23.53,23.51,23.52
51262,23.53,23.51,23.53
51263,23.53,23.52,23.53
51264,23.53,23.52,23.53
51265,23.53,23.52,23.53
51266,23.53,23.52,23.54
51267,23.53,23.52,23.54
51268,23.53,23.52,23.53
51269,23.53,23.52,23.53
51270,23.53,23.52,23.53
51271,23.53,23.52,23.53
51272,23.53,23.51,23.53
51273,23.53,23.51,23.53
51274,23.53,23.52,23.53
51275,23.53,23.52,23.53
51276,23.53,23.52,23.53
51277,23.53,23.52,23.54
51278,23.53,23.52,23.53
51279,23.53,23.52,23.53
51280,23.53,23.52,23.53
51281,23.53,23.52,23.53
51282,23.53,23.52,23.53
51283,23.53,23.52,23.53
51284,23.53,23.52,23.53
51285,23.54,23.52,23.53
51286,23.53,23.52,23.53
51287,23.53,23.52,23.53
51288,23.52,23.51,23.53
51289,23.52,23.51,23.53
51290,23.53,23.51,23.53
51291,23.53,23.51,23.52
51292,23.53,23.51,23.52
51293,23.53,23.51,23.53
51294,23.53,23.52,23.53
51295,23.53,23.52,23.54
51296,23.53,23.52,23.54
51297,23.54,23.52,23.54
51298,23.53,23.52,23.53
51299,23.53,23.52,23.53
51300,23.53,23.52,23.53
51301,23.53,23.52,23.53
51302,23.53,23.52,23.53
51303,23.53,23.52,23.54
51304,23.53,23.52,23.54
51305,23.53,23.52,23.53
51306,23.53,23.52,23.53
51307,23.53,23.52,23.54
51308,23.54,23.52,23.53
51309,23.53,23.52,23.53
51310,23.53,23.52,23.53
51311,23.53,23.52,23.53
51312,23.53,23.52,23.53
51313,23.53,23.52,23.53
51314,23.53,23.52,23.53
51315,23.53,23.52,23.53
51316,23.53,23.52,23.53
51317,23.53,23.52,23.53
51318,23.53,23.51,23.53
51319,23.52,23.51,23.53
51320,23.52,23.51,23.53
51321,23.53,23.51,23.53
51322,23.53,23.51,23.53
51323,23.53,23.51,23.52
51324,23.54,23.52,23.53
51325,23.53,23.52,23.53
51326,23.53,23.52,23.53
51327,23.53,23.52,23.53
51328,23.53,23.52,23.53
51329,23.53,23.52,23.53
51330,23.53,23.52,23.53
51331,23.53,23.52,23.53
51332,23.53,23.52,23.53
51333,23.53,23.52,23.53
51334,23.53,23.52,23.53
51335,23.53,23.52,23.53
51336,23.53,23.52,23.53
51337,23.53,23.52,23.53
51338,23.53,23.52,23.53
51339,23.53,23.52,23.53
51340,23.53,23.52,23.53
51341,23.53,23.52,23.53
51342,23.54,23.52,23.53
51343,23.53,23.52,23.54
51344,23.53,23.52,23.53
51345,23.53,23.52,23.54
51346,23.53,23.52,23.54
51347,23.54,23.52,23.53
51348,23.54,23.52,23.53
51349,23.53,23.51,23.53
51350,23.53,23.51,23.53
51351,23.53,23.51,23.53
51352,23.53,23.51,23.53
51353,23.53,23.52,23.53
51354,23.53,23.52,23.54
51355,23.54,23.52,23.53
51356,23.54,23.52,23.53
51357,23.54,23.52,23.53
51358,23.53,23.52,23.53
51359,23.53,23.52,23.53
51360,23.53,23.52,23.53
51361,23.53,23.52,23.54
51362,23.53,23.52,23.53
51363,23.53,23.52,23.53
51364,23.53,23.52,23.53
51365,23.53,23.52,23.53
51366,23.53,23.52,23.53
51367,23.53,23.52,23.53
51368,23.53,23.52,23.53
51369,23.53,23.52,23.53
51370,23.53,23.52,23.53
51371,23.53,23.52,23.53
51372,23.53,23.52,23.53
51373,23.53,23.52,23.53
51374,23.53,23.52,23.53
51375,23.53,23.52,23.53
51376,23.54,23.52,23.53
51377,23.53,23.52,23.53
51378,23.53,23.52,23.53
51379,23.53,23.51,23.52
51380,23.53,23.51,23.52
51381,23.53,23.51,23.52
51382,23.53,23.51,23.52
51383,23.53,23.51,23.52
51384,23.53,23.51,23.53
51385,23.53,23.52,23.53
51386,23.53,23.52,23.53
51387,23.53,23.52,23.53
51388,23.53,23.52,23.53
51389,23.53,23.52,23.53
51390,23.53,23.52,23.53
51391,23.53,23.52,23.53
51392,23.53,23.52,23.53
51393,23.53,23.52,23.53
51394,23.53,23.52,23.53
51395,23.53,23.52,23.53
51396,23.53,23.52,23.53
51397,23.53,23.52,23.53
51398,23.53,23.52,23.53
51399,23.53,23.52,23.53
51400,23.53,23.52,23.53
51401,23.53,23.52,23.53
51402,23.53,23.52,23.53
51403,23.53,23.52,23.53
51404,23.53,23.52,23.53
51405,23.53,23.52,23.53
51406,23.53,23.52,23.53
51407,23.53,23.52,23.53
51408,23.53,23.52,23.53
51409,23.53,23.51,23.52
51410,23.53,23.51,23.52
51411,23.53,23.51,23.52
51412,23.53,23.51,23.53
51413,23.52,23.51,23.53
51414,23.52,23.51,23.52
51415,23.53,23.52,23.53
51416,23.53,23.52,23.53
51417,23.53,23.52,23.53
51418,23.53,23.52,23.53
51419,23.53,23.52,23.53
51420,23.53,23.52,23.53
51421,23.53,23.52,23.53
51422,23.53,23.52,23.53
51423,23.53,23.52,23.53
51424,23.53,23.52,23.53
51425,23.53,23.52,23.53
51426,23.53,23.52,23.53
51427,23.53,23.52,23.53
51428,23.53,23.52,23.53
51429,23.54,23.52,23.53
51430,23.53,23.52,23.53
